,Code,Year,Indicator,Real value,Lower value,Upper value
11687,COM,2007,GDP ,231121344.0,-20459566.0,356212418.0
11688,COM,2008,GDP ,281490240.0,-20459566.0,356212418.0
11689,COM,2009,GDP ,330452256.0,-20459566.0,356212418.0
11690,COM,2010,GDP ,334567520.0,-20459566.0,356212418.0
11691,COM,2011,GDP ,353279168.0,-20459566.0,356212418.0
11692,COM,2012,GDP ,348477504.0,-20459566.0,356212418.0
11693,COM,2013,GDP ,383109280.0,-20459566.0,356212418.0
11694,COM,2014,GDP ,379072192.0,-20459566.0,356212418.0
11695,COG,1960,Deaths,7986.0,4610.0,12738.0
11696,COG,1961,Deaths,7884.0,4610.0,12738.0
11697,COG,1962,Deaths,7801.0,4610.0,12738.0
11698,COG,1963,Deaths,7732.0,4610.0,12738.0
11699,COG,1964,Deaths,7693.0,4610.0,12738.0
11700,COG,1965,Deaths,7660.0,4610.0,12738.0
11701,COG,1966,Deaths,7633.0,4610.0,12738.0
11702,COG,1967,Deaths,7605.0,4610.0,12738.0
11703,COG,1968,Deaths,7591.0,4610.0,12738.0
11704,COG,1969,Deaths,7584.0,4610.0,12738.0
11705,COG,1970,Deaths,7597.0,4610.0,12738.0
11706,COG,1971,Deaths,7608.0,4610.0,12738.0
11707,COG,1972,Deaths,7627.0,4610.0,12738.0
11708,COG,1973,Deaths,7658.0,4610.0,12738.0
11709,COG,1974,Deaths,7693.0,4610.0,12738.0
11710,COG,1975,Deaths,7724.0,4610.0,12738.0
11711,COG,1976,Deaths,7762.0,4610.0,12738.0
11712,COG,1977,Deaths,7775.0,4610.0,12738.0
11713,COG,1978,Deaths,7780.0,4610.0,12738.0
11714,COG,1979,Deaths,7769.0,4610.0,12738.0
11715,COG,1980,Deaths,7731.0,4610.0,12738.0
11716,COG,1981,Deaths,7689.0,4610.0,12738.0
11717,COG,1982,Deaths,7628.0,4610.0,12738.0
11718,COG,1983,Deaths,7552.0,4610.0,12738.0
11719,COG,1984,Deaths,7480.0,4610.0,12738.0
11720,COG,1985,Deaths,7418.0,4610.0,12738.0
11721,COG,1986,Deaths,7388.0,4610.0,12738.0
11722,COG,1987,Deaths,7405.0,4610.0,12738.0
11723,COG,1988,Deaths,7493.0,4610.0,12738.0
11724,COG,1989,Deaths,7648.0,4610.0,12738.0
11725,COG,1990,Deaths,7900.0,4610.0,12738.0
11726,COG,1991,Deaths,8230.0,4610.0,12738.0
11727,COG,1992,Deaths,8642.0,4610.0,12738.0
11728,COG,1993,Deaths,9150.0,4610.0,12738.0
11729,COG,1994,Deaths,9735.0,4610.0,12738.0
11730,COG,1995,Deaths,10365.0,4610.0,12738.0
11731,COG,1996,Deaths,11052.0,4610.0,12738.0
11732,COG,1997,Deaths,11747.0,4610.0,12738.0
11733,COG,1998,Deaths,12375.0,4610.0,12738.0
11734,COG,1999,Deaths,12852.0,4610.0,12738.0
11735,COG,2000,Deaths,13114.0,4610.0,12738.0
11736,COG,2001,Deaths,13146.0,4610.0,12738.0
11737,COG,2002,Deaths,12946.0,4610.0,12738.0
11738,COG,2003,Deaths,12582.0,4610.0,12738.0
11739,COG,2004,Deaths,12081.0,4610.0,12738.0
11740,COG,2005,Deaths,11520.0,4610.0,12738.0
11741,COG,2006,Deaths,10961.0,4610.0,12738.0
11742,COG,2007,Deaths,10453.0,4610.0,12738.0
11743,COG,2008,Deaths,10024.0,4610.0,12738.0
11744,COG,2009,Deaths,9690.0,4610.0,12738.0
11745,COG,2010,Deaths,9464.0,4610.0,12738.0
11746,COG,2011,Deaths,9302.0,4610.0,12738.0
11747,COG,2012,Deaths,9187.0,4610.0,12738.0
11748,COG,2013,Deaths,9049.0,4610.0,12738.0
11749,COG,2014,Deaths,8876.0,4610.0,12738.0
11750,COG,2015,Deaths,8676.0,4610.0,12738.0
11751,COG,2016,Deaths,8466.0,4610.0,12738.0
11752,COG,2017,Deaths,8265.0,4610.0,12738.0
11753,COG,2018,Deaths,8092.0,4610.0,12738.0
11754,COG,2019,Deaths,9020.0,4610.0,12738.0
11755,COG,2020,Deaths,7745.0,4610.0,12738.0
11756,COG,1960,LifeExpectancy,48.0,42.8375,66.3375
11757,COG,1961,LifeExpectancy,48.7,42.8375,66.3375
11758,COG,1962,LifeExpectancy,49.5,42.8375,66.3375
11759,COG,1963,LifeExpectancy,50.1,42.8375,66.3375
11760,COG,1964,LifeExpectancy,50.7,42.8375,66.3375
11761,COG,1965,LifeExpectancy,51.2,42.8375,66.3375
11762,COG,1966,LifeExpectancy,51.8,42.8375,66.3375
11763,COG,1967,LifeExpectancy,52.1,42.8375,66.3375
11764,COG,1968,LifeExpectancy,52.7,42.8375,66.3375
11765,COG,1969,LifeExpectancy,53.2,42.8375,66.3375
11766,COG,1970,LifeExpectancy,53.6,42.8375,66.3375
11767,COG,1971,LifeExpectancy,54.0,42.8375,66.3375
11768,COG,1972,LifeExpectancy,54.4,42.8375,66.3375
11769,COG,1973,LifeExpectancy,54.7,42.8375,66.3375
11770,COG,1974,LifeExpectancy,55.1,42.8375,66.3375
11771,COG,1975,LifeExpectancy,55.3,42.8375,66.3375
11772,COG,1976,LifeExpectancy,55.6,42.8375,66.3375
11773,COG,1977,LifeExpectancy,55.8,42.8375,66.3375
11774,COG,1978,LifeExpectancy,56.1,42.8375,66.3375
11775,COG,1979,LifeExpectancy,56.3,42.8375,66.3375
11776,COG,1980,LifeExpectancy,56.6,42.8375,66.3375
11777,COG,1981,LifeExpectancy,56.8,42.8375,66.3375
11778,COG,1982,LifeExpectancy,57.0,42.8375,66.3375
11779,COG,1983,LifeExpectancy,57.2,42.8375,66.3375
11780,COG,1984,LifeExpectancy,57.5,42.8375,66.3375
11781,COG,1985,LifeExpectancy,57.5,42.8375,66.3375
11782,COG,1986,LifeExpectancy,57.6,42.8375,66.3375
11783,COG,1987,LifeExpectancy,57.4,42.8375,66.3375
11784,COG,1988,LifeExpectancy,57.0,42.8375,66.3375
11785,COG,1989,LifeExpectancy,56.5,42.8375,66.3375
11786,COG,1990,LifeExpectancy,55.9,42.8375,66.3375
11787,COG,1991,LifeExpectancy,55.2,42.8375,66.3375
11788,COG,1992,LifeExpectancy,54.7,42.8375,66.3375
11789,COG,1993,LifeExpectancy,54.1,42.8375,66.3375
11790,COG,1994,LifeExpectancy,53.7,42.8375,66.3375
11791,COG,1995,LifeExpectancy,53.6,42.8375,66.3375
11792,COG,1996,LifeExpectancy,53.5,42.8375,66.3375
11793,COG,1997,LifeExpectancy,47.2,42.8375,66.3375
11794,COG,1998,LifeExpectancy,50.9,42.8375,66.3375
11795,COG,1999,LifeExpectancy,52.8,42.8375,66.3375
11796,COG,2000,LifeExpectancy,53.7,42.8375,66.3375
11797,COG,2001,LifeExpectancy,54.4,42.8375,66.3375
11798,COG,2002,LifeExpectancy,55.1,42.8375,66.3375
11799,COG,2003,LifeExpectancy,55.9,42.8375,66.3375
11800,COG,2004,LifeExpectancy,57.0,42.8375,66.3375
11801,COG,2005,LifeExpectancy,58.1,42.8375,66.3375
11802,COG,2006,LifeExpectancy,58.9,42.8375,66.3375
11803,COG,2007,LifeExpectancy,59.6,42.8375,66.3375
11804,COG,2008,LifeExpectancy,60.4,42.8375,66.3375
11805,COG,2009,LifeExpectancy,61.1,42.8375,66.3375
11806,COG,2010,LifeExpectancy,61.7,42.8375,66.3375
11807,COG,2011,LifeExpectancy,62.0,42.8375,66.3375
11808,COG,2012,LifeExpectancy,62.3,42.8375,66.3375
11809,COG,2013,LifeExpectancy,62.7,42.8375,66.3375
11810,COG,2014,LifeExpectancy,63.0,42.8375,66.3375
11811,COG,2015,LifeExpectancy,63.2,42.8375,66.3375
11812,COG,2016,LifeExpectancy,63.6,42.8375,66.3375
11813,COG,2017,LifeExpectancy,63.8,42.8375,66.3375
11814,COG,2018,LifeExpectancy,64.1,42.8375,66.3375
11815,COG,2019,LifeExpectancy,62.7,42.8375,66.3375
11816,COG,2020,LifeExpectancy,63.8,42.8375,66.3375
11817,COG,1950,LifeExpectancy,40.1,42.8375,66.3375
11818,COG,1951,LifeExpectancy,40.6,42.8375,66.3375
11819,COG,1952,LifeExpectancy,41.4,42.8375,66.3375
11820,COG,1953,LifeExpectancy,42.2,42.8375,66.3375
11821,COG,1954,LifeExpectancy,42.8,42.8375,66.3375
11822,COG,1955,LifeExpectancy,43.7,42.8375,66.3375
11823,COG,1956,LifeExpectancy,44.6,42.8375,66.3375
11824,COG,1957,LifeExpectancy,45.4,42.8375,66.3375
11825,COG,1958,LifeExpectancy,46.3,42.8375,66.3375
11826,COG,1959,LifeExpectancy,47.1,42.8375,66.3375
11827,COG,2021,LifeExpectancy,63.5,42.8375,66.3375
11828,COG,1960,GDP ,47047116.0,-2249693104.0,4043977680.0
11829,COG,1961,GDP ,54169932.0,-2249693104.0,4043977680.0
11830,COG,1962,GDP ,59471896.0,-2249693104.0,4043977680.0
11831,COG,1963,GDP ,61511964.0,-2249693104.0,4043977680.0
11832,COG,1964,GDP ,66319216.0,-2249693104.0,4043977680.0
11833,COG,1965,GDP ,70827912.0,-2249693104.0,4043977680.0
11834,COG,1966,GDP ,78790600.0,-2249693104.0,4043977680.0
11835,COG,1967,GDP ,85962312.0,-2249693104.0,4043977680.0
11836,COG,1968,GDP ,104686528.0,-2249693104.0,4043977680.0
11837,COG,1969,GDP ,110433440.0,-2249693104.0,4043977680.0
11838,COG,1970,GDP ,114567056.0,-2249693104.0,4043977680.0
11839,COG,1971,GDP ,132368848.0,-2249693104.0,4043977680.0
11840,COG,1972,GDP ,164427856.0,-2249693104.0,4043977680.0
11841,COG,1973,GDP ,221217808.0,-2249693104.0,4043977680.0
11842,COG,1974,GDP ,250393232.0,-2249693104.0,4043977680.0
11843,COG,1975,GDP ,346761856.0,-2249693104.0,4043977680.0
11844,COG,1976,GDP ,419914400.0,-2249693104.0,4043977680.0
11845,COG,1977,GDP ,438681472.0,-2249693104.0,4043977680.0
11846,COG,1978,GDP ,458283872.0,-2249693104.0,4043977680.0
11847,COG,1979,GDP ,566026816.0,-2249693104.0,4043977680.0
11848,COG,1980,GDP ,733995840.0,-2249693104.0,4043977680.0
11849,COG,1981,GDP ,992053440.0,-2249693104.0,4043977680.0
11850,COG,1982,GDP ,1236852224.0,-2249693104.0,4043977680.0
11851,COG,1983,GDP ,1383624320.0,-2249693104.0,4043977680.0
11852,COG,1984,GDP ,1649149696.0,-2249693104.0,4043977680.0
11853,COG,1985,GDP ,1683851136.0,-2249693104.0,4043977680.0
11854,COG,1986,GDP ,1261565184.0,-2249693104.0,4043977680.0
11855,COG,1987,GDP ,1406057344.0,-2249693104.0,4043977680.0
11856,COG,1988,GDP ,1243821568.0,-2249693104.0,4043977680.0
11857,COG,1989,GDP ,1460454656.0,-2249693104.0,4043977680.0
11858,COG,1990,GDP ,1576189440.0,-2249693104.0,4043977680.0
11859,COG,1991,GDP ,1545032832.0,-2249693104.0,4043977680.0
11860,COG,1992,GDP ,1671273984.0,-2249693104.0,4043977680.0
11861,COG,1993,GDP ,1279486848.0,-2249693104.0,4043977680.0
11862,COG,1994,GDP ,1156151168.0,-2249693104.0,4043977680.0
11863,COG,1995,GDP ,1340843904.0,-2249693104.0,4043977680.0
11864,COG,1996,GDP ,1628480512.0,-2249693104.0,4043977680.0
11865,COG,1997,GDP ,1418800384.0,-2249693104.0,4043977680.0
11866,COG,1998,GDP ,1177143680.0,-2249693104.0,4043977680.0
11867,COG,1999,GDP ,1454850304.0,-2249693104.0,4043977680.0
11868,COG,2000,GDP ,2128138752.0,-2249693104.0,4043977680.0
11869,COG,2001,GDP ,1941046528.0,-2249693104.0,4043977680.0
11870,COG,2002,GDP ,2015009152.0,-2249693104.0,4043977680.0
11871,COG,2003,GDP ,2141121664.0,-2249693104.0,4043977680.0
11872,COG,2004,GDP ,2538988032.0,-2249693104.0,4043977680.0
11873,COG,2005,GDP ,3347839232.0,-2249693104.0,4043977680.0
11874,COG,2006,GDP ,4201840128.0,-2249693104.0,4043977680.0
11875,COG,2007,GDP ,4195430400.0,-2249693104.0,4043977680.0
11876,COG,2008,GDP ,6450899968.0,-2249693104.0,4043977680.0
11877,COG,2009,GDP ,6158273536.0,-2249693104.0,4043977680.0
11878,COG,2010,GDP ,7771248128.0,-2249693104.0,4043977680.0
11879,COG,2011,GDP ,9003612160.0,-2249693104.0,4043977680.0
11880,COG,2012,GDP ,8658772992.0,-2249693104.0,4043977680.0
11881,COG,2013,GDP ,9010170880.0,-2249693104.0,4043977680.0
11882,COG,2014,GDP ,8616053760.0,-2249693104.0,4043977680.0
11883,COG,1950,GDP ,42692116.0,-2249693104.0,4043977680.0
11884,COG,1955,GDP ,53882188.0,-2249693104.0,4043977680.0
11885,COG,1956,GDP ,54083756.0,-2249693104.0,4043977680.0
11886,COG,1957,GDP ,54285316.0,-2249693104.0,4043977680.0
11887,COG,1958,GDP ,54486880.0,-2249693104.0,4043977680.0
11888,COG,1959,GDP ,54688448.0,-2249693104.0,4043977680.0
11889,COG,1960,Fertility,6.0848,2.7596874999999996,8.0947875
11890,COG,1961,Fertility,6.0925,2.7596874999999996,8.0947875
11891,COG,1962,Fertility,6.099,2.7596874999999996,8.0947875
11892,COG,1963,Fertility,6.1466,2.7596874999999996,8.0947875
11893,COG,1964,Fertility,6.1832,2.7596874999999996,8.0947875
11894,COG,1965,Fertility,6.2286,2.7596874999999996,8.0947875
11895,COG,1966,Fertility,6.2668,2.7596874999999996,8.0947875
11896,COG,1967,Fertility,6.2903,2.7596874999999996,8.0947875
11897,COG,1968,Fertility,6.327,2.7596874999999996,8.0947875
11898,COG,1969,Fertility,6.3501,2.7596874999999996,8.0947875
11899,COG,1970,Fertility,6.3763,2.7596874999999996,8.0947875
11900,COG,1971,Fertility,6.4156,2.7596874999999996,8.0947875
11901,COG,1972,Fertility,6.4444,2.7596874999999996,8.0947875
11902,COG,1973,Fertility,6.4197,2.7596874999999996,8.0947875
11903,COG,1974,Fertility,6.3905,2.7596874999999996,8.0947875
11904,COG,1975,Fertility,6.3555,2.7596874999999996,8.0947875
11905,COG,1976,Fertility,6.3166,2.7596874999999996,8.0947875
11906,COG,1977,Fertility,6.2707,2.7596874999999996,8.0947875
11907,COG,1978,Fertility,6.2098,2.7596874999999996,8.0947875
11908,COG,1979,Fertility,6.1434,2.7596874999999996,8.0947875
11909,COG,1980,Fertility,6.0648,2.7596874999999996,8.0947875
11910,COG,1981,Fertility,5.9836,2.7596874999999996,8.0947875
11911,COG,1982,Fertility,5.898,2.7596874999999996,8.0947875
11912,COG,1983,Fertility,5.8115,2.7596874999999996,8.0947875
11913,COG,1984,Fertility,5.7246,2.7596874999999996,8.0947875
11914,COG,1985,Fertility,5.6454,2.7596874999999996,8.0947875
11915,COG,1986,Fertility,5.5712,2.7596874999999996,8.0947875
11916,COG,1987,Fertility,5.4869,2.7596874999999996,8.0947875
11917,COG,1988,Fertility,5.3955,2.7596874999999996,8.0947875
11918,COG,1989,Fertility,5.3051,2.7596874999999996,8.0947875
11919,COG,1990,Fertility,5.2139,2.7596874999999996,8.0947875
11920,COG,1991,Fertility,5.1603,2.7596874999999996,8.0947875
11921,COG,1992,Fertility,5.1109,2.7596874999999996,8.0947875
11922,COG,1993,Fertility,5.0573,2.7596874999999996,8.0947875
11923,COG,1994,Fertility,5.0,2.7596874999999996,8.0947875
11924,COG,1995,Fertility,4.9727,2.7596874999999996,8.0947875
11925,COG,1996,Fertility,4.9658,2.7596874999999996,8.0947875
11926,COG,1997,Fertility,4.9624,2.7596874999999996,8.0947875
11927,COG,1998,Fertility,4.9264,2.7596874999999996,8.0947875
11928,COG,1999,Fertility,4.8529,2.7596874999999996,8.0947875
11929,COG,2000,Fertility,4.7639,2.7596874999999996,8.0947875
11930,COG,2001,Fertility,4.7116,2.7596874999999996,8.0947875
11931,COG,2002,Fertility,4.7195,2.7596874999999996,8.0947875
11932,COG,2003,Fertility,4.6999,2.7596874999999996,8.0947875
11933,COG,2004,Fertility,4.6875,2.7596874999999996,8.0947875
11934,COG,2005,Fertility,4.6627,2.7596874999999996,8.0947875
11935,COG,2006,Fertility,4.6561,2.7596874999999996,8.0947875
11936,COG,2007,Fertility,4.6656,2.7596874999999996,8.0947875
11937,COG,2008,Fertility,4.733,2.7596874999999996,8.0947875
11938,COG,2009,Fertility,4.7916,2.7596874999999996,8.0947875
11939,COG,2010,Fertility,4.8222,2.7596874999999996,8.0947875
11940,COG,2011,Fertility,4.791,2.7596874999999996,8.0947875
11941,COG,2012,Fertility,4.7497,2.7596874999999996,8.0947875
11942,COG,2013,Fertility,4.6905,2.7596874999999996,8.0947875
11943,COG,2014,Fertility,4.6257,2.7596874999999996,8.0947875
11944,COG,2015,Fertility,4.5644,2.7596874999999996,8.0947875
11945,COG,2016,Fertility,4.487,2.7596874999999996,8.0947875
11946,COG,2017,Fertility,4.4328,2.7596874999999996,8.0947875
11947,COG,2018,Fertility,4.367,2.7596874999999996,8.0947875
11948,COG,2019,Fertility,4.2964,2.7596874999999996,8.0947875
11949,COG,2020,Fertility,4.234,2.7596874999999996,8.0947875
11950,COG,1950,Fertility,6.065,2.7596874999999996,8.0947875
11951,COG,1951,Fertility,6.0665,2.7596874999999996,8.0947875
11952,COG,1952,Fertility,6.0634,2.7596874999999996,8.0947875
11953,COG,1953,Fertility,6.0634,2.7596874999999996,8.0947875
11954,COG,1954,Fertility,6.0543,2.7596874999999996,8.0947875
11955,COG,1955,Fertility,6.0646,2.7596874999999996,8.0947875
11956,COG,1956,Fertility,6.0691,2.7596874999999996,8.0947875
11957,COG,1957,Fertility,6.069,2.7596874999999996,8.0947875
11958,COG,1958,Fertility,6.0874,2.7596874999999996,8.0947875
11959,COG,1959,Fertility,6.0907,2.7596874999999996,8.0947875
11960,COG,2021,Fertility,4.1707,2.7596874999999996,8.0947875
11961,COG,1970,tertiary_education,0.38,0.31499999999999995,1.5550000000000002
11962,COG,1975,tertiary_education,0.78,0.31499999999999995,1.5550000000000002
11963,COG,1980,tertiary_education,1.09,0.31499999999999995,1.5550000000000002
11964,COG,1985,tertiary_education,1.09,0.31499999999999995,1.5550000000000002
11965,COG,1990,tertiary_education,1.1,0.31499999999999995,1.5550000000000002
11966,COG,1995,tertiary_education,1.14,0.31499999999999995,1.5550000000000002
11967,COG,2000,tertiary_education,0.96,0.31499999999999995,1.5550000000000002
11968,COG,2005,tertiary_education,0.79,0.31499999999999995,1.5550000000000002
11969,COG,2010,tertiary_education,0.64,0.31499999999999995,1.5550000000000002
11970,COG,1998,GenderInequality,0.624,0.5245,0.6805000000000001
11971,COG,1999,GenderInequality,0.624,0.5245,0.6805000000000001
11972,COG,2000,GenderInequality,0.62,0.5245,0.6805000000000001
11973,COG,2001,GenderInequality,0.622,0.5245,0.6805000000000001
11974,COG,2002,GenderInequality,0.622,0.5245,0.6805000000000001
11975,COG,2003,GenderInequality,0.627,0.5245,0.6805000000000001
11976,COG,2004,GenderInequality,0.624,0.5245,0.6805000000000001
11977,COG,2005,GenderInequality,0.623,0.5245,0.6805000000000001
11978,COG,2006,GenderInequality,0.619,0.5245,0.6805000000000001
11979,COG,2007,GenderInequality,0.62,0.5245,0.6805000000000001
11980,COG,2008,GenderInequality,0.619,0.5245,0.6805000000000001
11981,COG,2009,GenderInequality,0.617,0.5245,0.6805000000000001
11982,COG,2010,GenderInequality,0.615,0.5245,0.6805000000000001
11983,COG,2011,GenderInequality,0.608,0.5245,0.6805000000000001
11984,COG,2012,GenderInequality,0.604,0.5245,0.6805000000000001
11985,COG,2013,GenderInequality,0.6,0.5245,0.6805000000000001
11986,COG,2014,GenderInequality,0.588,0.5245,0.6805000000000001
11987,COG,2015,GenderInequality,0.584,0.5245,0.6805000000000001
11988,COG,2016,GenderInequality,0.58,0.5245,0.6805000000000001
11989,COG,2017,GenderInequality,0.566,0.5245,0.6805000000000001
11990,COG,2018,GenderInequality,0.565,0.5245,0.6805000000000001
11991,COG,2019,GenderInequality,0.565,0.5245,0.6805000000000001
11992,COG,2020,GenderInequality,0.565,0.5245,0.6805000000000001
11993,COG,2021,GenderInequality,0.564,0.5245,0.6805000000000001
11994,CRI,1960,Deaths,5600.0,-2072.5,5635.5
11995,CRI,1961,Deaths,5593.0,-2072.5,5635.5
11996,CRI,1962,Deaths,5691.0,-2072.5,5635.5
11997,CRI,1963,Deaths,5808.0,-2072.5,5635.5
11998,CRI,1964,Deaths,5836.0,-2072.5,5635.5
11999,CRI,1965,Deaths,5735.0,-2072.5,5635.5
12000,CRI,1966,Deaths,5552.0,-2072.5,5635.5
12001,CRI,1967,Deaths,5325.0,-2072.5,5635.5
12002,CRI,1968,Deaths,5070.0,-2072.5,5635.5
12003,CRI,1969,Deaths,4789.0,-2072.5,5635.5
12004,CRI,1970,Deaths,4486.0,-2072.5,5635.5
12005,CRI,1971,Deaths,4161.0,-2072.5,5635.5
12006,CRI,1972,Deaths,3809.0,-2072.5,5635.5
12007,CRI,1973,Deaths,3442.0,-2072.5,5635.5
12008,CRI,1974,Deaths,3082.0,-2072.5,5635.5
12009,CRI,1975,Deaths,2745.0,-2072.5,5635.5
12010,CRI,1976,Deaths,2438.0,-2072.5,5635.5
12011,CRI,1977,Deaths,2161.0,-2072.5,5635.5
12012,CRI,1978,Deaths,1933.0,-2072.5,5635.5
12013,CRI,1979,Deaths,1776.0,-2072.5,5635.5
12014,CRI,1980,Deaths,1695.0,-2072.5,5635.5
12015,CRI,1981,Deaths,1671.0,-2072.5,5635.5
12016,CRI,1982,Deaths,1688.0,-2072.5,5635.5
12017,CRI,1983,Deaths,1724.0,-2072.5,5635.5
12018,CRI,1984,Deaths,1753.0,-2072.5,5635.5
12019,CRI,1985,Deaths,1755.0,-2072.5,5635.5
12020,CRI,1986,Deaths,1724.0,-2072.5,5635.5
12021,CRI,1987,Deaths,1660.0,-2072.5,5635.5
12022,CRI,1988,Deaths,1578.0,-2072.5,5635.5
12023,CRI,1989,Deaths,1498.0,-2072.5,5635.5
12024,CRI,1990,Deaths,1431.0,-2072.5,5635.5
12025,CRI,1991,Deaths,1375.0,-2072.5,5635.5
12026,CRI,1992,Deaths,1329.0,-2072.5,5635.5
12027,CRI,1993,Deaths,1292.0,-2072.5,5635.5
12028,CRI,1994,Deaths,1263.0,-2072.5,5635.5
12029,CRI,1995,Deaths,1238.0,-2072.5,5635.5
12030,CRI,1996,Deaths,1210.0,-2072.5,5635.5
12031,CRI,1997,Deaths,1173.0,-2072.5,5635.5
12032,CRI,1998,Deaths,1126.0,-2072.5,5635.5
12033,CRI,1999,Deaths,1071.0,-2072.5,5635.5
12034,CRI,2000,Deaths,1012.0,-2072.5,5635.5
12035,CRI,2001,Deaths,956.0,-2072.5,5635.5
12036,CRI,2002,Deaths,907.0,-2072.5,5635.5
12037,CRI,2003,Deaths,867.0,-2072.5,5635.5
12038,CRI,2004,Deaths,838.0,-2072.5,5635.5
12039,CRI,2005,Deaths,818.0,-2072.5,5635.5
12040,CRI,2006,Deaths,804.0,-2072.5,5635.5
12041,CRI,2007,Deaths,793.0,-2072.5,5635.5
12042,CRI,2008,Deaths,783.0,-2072.5,5635.5
12043,CRI,2009,Deaths,770.0,-2072.5,5635.5
12044,CRI,2010,Deaths,754.0,-2072.5,5635.5
12045,CRI,2011,Deaths,736.0,-2072.5,5635.5
12046,CRI,2012,Deaths,714.0,-2072.5,5635.5
12047,CRI,2013,Deaths,692.0,-2072.5,5635.5
12048,CRI,2014,Deaths,670.0,-2072.5,5635.5
12049,CRI,2015,Deaths,651.0,-2072.5,5635.5
12050,CRI,2016,Deaths,632.0,-2072.5,5635.5
12051,CRI,2017,Deaths,613.0,-2072.5,5635.5
12052,CRI,2018,Deaths,593.0,-2072.5,5635.5
12053,CRI,2019,Deaths,570.0,-2072.5,5635.5
12054,CRI,2020,Deaths,545.0,-2072.5,5635.5
12055,CRI,1960,LifeExpectancy,60.4,37.95000000000002,101.34999999999997
12056,CRI,1961,LifeExpectancy,60.9,37.95000000000002,101.34999999999997
12057,CRI,1962,LifeExpectancy,61.1,37.95000000000002,101.34999999999997
12058,CRI,1963,LifeExpectancy,61.6,37.95000000000002,101.34999999999997
12059,CRI,1964,LifeExpectancy,62.1,37.95000000000002,101.34999999999997
12060,CRI,1965,LifeExpectancy,62.7,37.95000000000002,101.34999999999997
12061,CRI,1966,LifeExpectancy,63.4,37.95000000000002,101.34999999999997
12062,CRI,1967,LifeExpectancy,63.9,37.95000000000002,101.34999999999997
12063,CRI,1968,LifeExpectancy,64.4,37.95000000000002,101.34999999999997
12064,CRI,1969,LifeExpectancy,65.0,37.95000000000002,101.34999999999997
12065,CRI,1970,LifeExpectancy,65.4,37.95000000000002,101.34999999999997
12066,CRI,1971,LifeExpectancy,66.3,37.95000000000002,101.34999999999997
12067,CRI,1972,LifeExpectancy,66.7,37.95000000000002,101.34999999999997
12068,CRI,1973,LifeExpectancy,68.0,37.95000000000002,101.34999999999997
12069,CRI,1974,LifeExpectancy,68.5,37.95000000000002,101.34999999999997
12070,CRI,1975,LifeExpectancy,69.4,37.95000000000002,101.34999999999997
12071,CRI,1976,LifeExpectancy,70.3,37.95000000000002,101.34999999999997
12072,CRI,1977,LifeExpectancy,71.3,37.95000000000002,101.34999999999997
12073,CRI,1978,LifeExpectancy,72.2,37.95000000000002,101.34999999999997
12074,CRI,1979,LifeExpectancy,72.4,37.95000000000002,101.34999999999997
12075,CRI,1980,LifeExpectancy,72.9,37.95000000000002,101.34999999999997
12076,CRI,1981,LifeExpectancy,73.8,37.95000000000002,101.34999999999997
12077,CRI,1982,LifeExpectancy,74.7,37.95000000000002,101.34999999999997
12078,CRI,1983,LifeExpectancy,75.1,37.95000000000002,101.34999999999997
12079,CRI,1984,LifeExpectancy,75.1,37.95000000000002,101.34999999999997
12080,CRI,1985,LifeExpectancy,75.1,37.95000000000002,101.34999999999997
12081,CRI,1986,LifeExpectancy,75.5,37.95000000000002,101.34999999999997
12082,CRI,1987,LifeExpectancy,75.7,37.95000000000002,101.34999999999997
12083,CRI,1988,LifeExpectancy,76.1,37.95000000000002,101.34999999999997
12084,CRI,1989,LifeExpectancy,76.3,37.95000000000002,101.34999999999997
12085,CRI,1990,LifeExpectancy,76.6,37.95000000000002,101.34999999999997
12086,CRI,1991,LifeExpectancy,76.6,37.95000000000002,101.34999999999997
12087,CRI,1992,LifeExpectancy,76.6,37.95000000000002,101.34999999999997
12088,CRI,1993,LifeExpectancy,76.7,37.95000000000002,101.34999999999997
12089,CRI,1994,LifeExpectancy,76.7,37.95000000000002,101.34999999999997
12090,CRI,1995,LifeExpectancy,76.6,37.95000000000002,101.34999999999997
12091,CRI,1996,LifeExpectancy,76.8,37.95000000000002,101.34999999999997
12092,CRI,1997,LifeExpectancy,77.1,37.95000000000002,101.34999999999997
12093,CRI,1998,LifeExpectancy,76.9,37.95000000000002,101.34999999999997
12094,CRI,1999,LifeExpectancy,77.1,37.95000000000002,101.34999999999997
12095,CRI,2000,LifeExpectancy,77.6,37.95000000000002,101.34999999999997
12096,CRI,2001,LifeExpectancy,77.5,37.95000000000002,101.34999999999997
12097,CRI,2002,LifeExpectancy,78.0,37.95000000000002,101.34999999999997
12098,CRI,2003,LifeExpectancy,78.1,37.95000000000002,101.34999999999997
12099,CRI,2004,LifeExpectancy,78.3,37.95000000000002,101.34999999999997
12100,CRI,2005,LifeExpectancy,78.5,37.95000000000002,101.34999999999997
12101,CRI,2006,LifeExpectancy,78.5,37.95000000000002,101.34999999999997
12102,CRI,2007,LifeExpectancy,78.5,37.95000000000002,101.34999999999997
12103,CRI,2008,LifeExpectancy,78.4,37.95000000000002,101.34999999999997
12104,CRI,2009,LifeExpectancy,78.7,37.95000000000002,101.34999999999997
12105,CRI,2010,LifeExpectancy,78.7,37.95000000000002,101.34999999999997
