,Code,Year,Indicator,Real value,Lower value,Upper value
815,DNK,2000,GDP ,108497641472.0,52983296000.0,201021550592.0
816,DNK,2005,GDP ,145507205120.0,52983296000.0,201021550592.0
817,DNK,2010,GDP ,206974959616.0,52983296000.0,201021550592.0
818,DNK,1990,Fertility,1.6656,1.7142,1.8525999999999998
819,DNK,1995,Fertility,1.8007,1.7142,1.8525999999999998
820,DNK,2000,Fertility,1.7661,1.7142,1.8525999999999998
821,DNK,2005,Fertility,1.7996,1.7142,1.8525999999999998
822,DNK,2010,Fertility,1.8602,1.7142,1.8525999999999998
823,DNK,1990,tertiary_education,8.48,4.129999999999999,20.77
824,DNK,1995,tertiary_education,10.37,4.129999999999999,20.77
825,DNK,2000,tertiary_education,12.31,4.129999999999999,20.77
826,DNK,2005,tertiary_education,14.53,4.129999999999999,20.77
827,DNK,2010,tertiary_education,14.98,4.129999999999999,20.77
828,DOM,1990,Deaths,12404.0,3619.5,14079.5
829,DOM,1995,Deaths,10157.0,3619.5,14079.5
830,DOM,2000,Deaths,8370.0,3619.5,14079.5
831,DOM,2005,Deaths,7542.0,3619.5,14079.5
832,DOM,2010,Deaths,7259.0,3619.5,14079.5
833,DOM,1990,LifeExpectancy,67.1,66.14999999999999,73.75000000000001
834,DOM,1995,LifeExpectancy,69.0,66.14999999999999,73.75000000000001
835,DOM,2000,LifeExpectancy,69.4,66.14999999999999,73.75000000000001
836,DOM,2005,LifeExpectancy,70.9,66.14999999999999,73.75000000000001
837,DOM,2010,LifeExpectancy,72.1,66.14999999999999,73.75000000000001
838,DOM,1990,GenderInequality,0.58,0.3994999999999999,0.6515000000000002
839,DOM,1995,GenderInequality,0.557,0.3994999999999999,0.6515000000000002
840,DOM,2000,GenderInequality,0.504,0.3994999999999999,0.6515000000000002
841,DOM,2005,GenderInequality,0.494,0.3994999999999999,0.6515000000000002
842,DOM,2010,GenderInequality,0.491,0.3994999999999999,0.6515000000000002
843,DOM,1990,GDP ,3983730944.0,-2138625024.0,31206657024.0
844,DOM,1995,GDP ,10365855744.0,-2138625024.0,31206657024.0
845,DOM,2000,GDP ,15859766272.0,-2138625024.0,31206657024.0
846,DOM,2005,GDP ,18702176256.0,-2138625024.0,31206657024.0
847,DOM,2010,GDP ,34859962368.0,-2138625024.0,31206657024.0
848,DOM,1990,Fertility,3.4109,1.8601499999999997,3.8453500000000007
849,DOM,1995,Fertility,3.1009,1.8601499999999997,3.8453500000000007
850,DOM,2000,Fertility,2.8587,1.8601499999999997,3.8453500000000007
851,DOM,2005,Fertility,2.6046,1.8601499999999997,3.8453500000000007
852,DOM,2010,Fertility,2.5385,1.8601499999999997,3.8453500000000007
853,DOM,1990,tertiary_education,2.01,1.3250000000000004,3.2849999999999993
854,DOM,1995,tertiary_education,2.38,1.3250000000000004,3.2849999999999993
855,DOM,2000,tertiary_education,2.78,1.3250000000000004,3.2849999999999993
856,DOM,2005,tertiary_education,2.55,1.3250000000000004,3.2849999999999993
857,DOM,2010,tertiary_education,2.06,1.3250000000000004,3.2849999999999993
858,ECU,1990,Deaths,16301.0,-592.5,20883.5
859,ECU,1995,Deaths,12830.0,-592.5,20883.5
860,ECU,2000,Deaths,9499.0,-592.5,20883.5
861,ECU,2005,Deaths,7461.0,-592.5,20883.5
862,ECU,2010,Deaths,6082.0,-592.5,20883.5
863,ECU,1990,LifeExpectancy,69.3,65.75,79.75
864,ECU,1995,LifeExpectancy,71.0,65.75,79.75
865,ECU,2000,LifeExpectancy,72.8,65.75,79.75
866,ECU,2005,LifeExpectancy,74.5,65.75,79.75
867,ECU,2010,LifeExpectancy,75.4,65.75,79.75
868,ECU,1990,GenderInequality,0.61,0.3065,0.7665
869,ECU,1995,GenderInequality,0.594,0.3065,0.7665
870,ECU,2000,GenderInequality,0.505,0.3065,0.7665
871,ECU,2005,GenderInequality,0.479,0.3065,0.7665
872,ECU,2010,GenderInequality,0.432,0.3065,0.7665
873,ECU,1990,GDP ,8582411264.0,-3959752704.0,38901954560.0
874,ECU,1995,GDP ,15482336256.0,-3959752704.0,38901954560.0
875,ECU,2000,GDP ,12113387520.0,-3959752704.0,38901954560.0
876,ECU,2005,GDP ,22828814336.0,-3959752704.0,38901954560.0
877,ECU,2010,GDP ,45014769664.0,-3959752704.0,38901954560.0
878,ECU,1990,Fertility,3.7444,1.8955999999999995,4.306800000000001
879,ECU,1995,Fertility,3.4026,1.8955999999999995,4.306800000000001
880,ECU,2000,Fertility,3.1019,1.8955999999999995,4.306800000000001
881,ECU,2005,Fertility,2.7998,1.8955999999999995,4.306800000000001
882,ECU,2010,Fertility,2.6148,1.8955999999999995,4.306800000000001
883,ECU,1990,tertiary_education,5.83,5.2299999999999995,6.830000000000001
884,ECU,1995,tertiary_education,6.23,5.2299999999999995,6.830000000000001
885,ECU,2000,tertiary_education,6.98,5.2299999999999995,6.830000000000001
886,ECU,2005,tertiary_education,6.16,5.2299999999999995,6.830000000000001
887,ECU,2010,tertiary_education,5.19,5.2299999999999995,6.830000000000001
888,EGY,1990,Deaths,158470.0,-7735.0,188329.0
889,EGY,1995,Deaths,114805.0,-7735.0,188329.0
890,EGY,2000,Deaths,82509.0,-7735.0,188329.0
891,EGY,2005,Deaths,65789.0,-7735.0,188329.0
892,EGY,2010,Deaths,62544.0,-7735.0,188329.0
893,EGY,1990,LifeExpectancy,64.1,62.55,72.55
894,EGY,1995,LifeExpectancy,66.3,62.55,72.55
895,EGY,2000,LifeExpectancy,68.0,62.55,72.55
896,EGY,2005,LifeExpectancy,68.8,62.55,72.55
897,EGY,2010,LifeExpectancy,69.7,62.55,72.55
898,EGY,1990,GenderInequality,0.665,0.4849999999999999,0.7250000000000001
899,EGY,1995,GenderInequality,0.635,0.4849999999999999,0.7250000000000001
900,EGY,2000,GenderInequality,0.617,0.4849999999999999,0.7250000000000001
901,EGY,2005,GenderInequality,0.575,0.4849999999999999,0.7250000000000001
902,EGY,2010,GenderInequality,0.557,0.4849999999999999,0.7250000000000001
903,EGY,1990,GDP ,24290058240.0,-3677110272.0,107784486912.0
904,EGY,1995,GDP ,38120988672.0,-3677110272.0,107784486912.0
905,EGY,2000,GDP ,65986387968.0,-3677110272.0,107784486912.0
906,EGY,2005,GDP ,49326968832.0,-3677110272.0,107784486912.0
907,EGY,2010,GDP ,141659930624.0,-3677110272.0,107784486912.0
908,EGY,1990,Fertility,4.484,2.26515,4.79195
909,EGY,1995,Fertility,3.8444,2.26515,4.79195
910,EGY,2000,Fertility,3.4424,2.26515,4.79195
911,EGY,2005,Fertility,3.1507,2.26515,4.79195
912,EGY,2010,Fertility,3.2127,2.26515,4.79195
913,EGY,1990,tertiary_education,1.87,-2.485,9.955
914,EGY,1995,tertiary_education,2.18,-2.485,9.955
915,EGY,2000,tertiary_education,4.19,-2.485,9.955
916,EGY,2005,tertiary_education,5.29,-2.485,9.955
917,EGY,2010,tertiary_education,6.65,-2.485,9.955
918,SLV,1990,Deaths,9826.0,-2738.5,13345.5
919,SLV,1995,Deaths,7314.0,-2738.5,13345.5
920,SLV,2000,Deaths,4958.0,-2738.5,13345.5
921,SLV,2005,Deaths,3293.0,-2738.5,13345.5
922,SLV,2010,Deaths,2370.0,-2738.5,13345.5
923,SLV,1990,LifeExpectancy,62.6,60.149999999999984,76.55000000000001
924,SLV,1995,LifeExpectancy,66.3,60.149999999999984,76.55000000000001
925,SLV,2000,LifeExpectancy,69.9,60.149999999999984,76.55000000000001
926,SLV,2005,LifeExpectancy,70.4,60.149999999999984,76.55000000000001
927,SLV,2010,LifeExpectancy,71.8,60.149999999999984,76.55000000000001
928,SLV,1990,GenderInequality,0.54,0.44149999999999995,0.5815000000000001
929,SLV,1995,GenderInequality,0.527,0.44149999999999995,0.5815000000000001
930,SLV,2000,GenderInequality,0.529,0.44149999999999995,0.5815000000000001
931,SLV,2005,GenderInequality,0.494,0.44149999999999995,0.5815000000000001
932,SLV,2010,GenderInequality,0.424,0.44149999999999995,0.5815000000000001
933,SLV,1990,GDP ,2703756544.0,948073728.0,14473645312.0
934,SLV,1995,GDP ,6020163072.0,948073728.0,14473645312.0
935,SLV,2000,GDP ,8680733696.0,948073728.0,14473645312.0
936,SLV,2005,GDP ,9401555968.0,948073728.0,14473645312.0
937,SLV,2010,GDP ,13861473280.0,948073728.0,14473645312.0
938,SLV,1990,Fertility,3.9468,0.7728999999999993,5.2593000000000005
939,SLV,1995,Fertility,3.5769,0.7728999999999993,5.2593000000000005
940,SLV,2000,Fertility,3.1397,0.7728999999999993,5.2593000000000005
941,SLV,2005,Fertility,2.4553,0.7728999999999993,5.2593000000000005
942,SLV,2010,Fertility,2.2394,0.7728999999999993,5.2593000000000005
943,SLV,1990,tertiary_education,4.4,1.4150000000000014,9.374999999999998
944,SLV,1995,tertiary_education,5.65,1.4150000000000014,9.374999999999998
945,SLV,2000,tertiary_education,6.54,1.4150000000000014,9.374999999999998
946,SLV,2005,tertiary_education,6.39,1.4150000000000014,9.374999999999998
947,SLV,2010,tertiary_education,3.92,1.4150000000000014,9.374999999999998
948,EST,1995,Deaths,240.0,-15.0,273.0
949,EST,2000,Deaths,140.0,-15.0,273.0
950,EST,2005,Deaths,101.0,-15.0,273.0
951,EST,2010,Deaths,69.0,-15.0,273.0
952,EST,1995,LifeExpectancy,68.7,65.88750000000002,78.5875
953,EST,2000,LifeExpectancy,71.3,65.88750000000002,78.5875
954,EST,2005,LifeExpectancy,73.2,65.88750000000002,78.5875
955,EST,2010,LifeExpectancy,75.7,65.88750000000002,78.5875
956,EST,1995,GenderInequality,0.374,0.07149999999999995,0.44150000000000006
957,EST,2000,GenderInequality,0.279,0.07149999999999995,0.44150000000000006
958,EST,2005,GenderInequality,0.225,0.07149999999999995,0.44150000000000006
959,EST,2010,GenderInequality,0.166,0.07149999999999995,0.44150000000000006
960,EST,1995,GDP ,2771447552.0,-4619215072.0,17062131232.0
961,EST,2000,GDP ,3757903872.0,-4619215072.0,17062131232.0
962,EST,2005,GDP ,7703323136.0,-4619215072.0,17062131232.0
963,EST,2010,GDP ,12616536064.0,-4619215072.0,17062131232.0
964,EST,1995,Fertility,1.379,1.0796250000000003,1.8580249999999998
965,EST,2000,Fertility,1.3491,1.0796250000000003,1.8580249999999998
966,EST,2005,Fertility,1.517,1.0796250000000003,1.8580249999999998
967,EST,2010,Fertility,1.7135,1.0796250000000003,1.8580249999999998
968,EST,1995,tertiary_education,11.41,9.527499999999998,21.7275
969,EST,2000,tertiary_education,15.0,9.527499999999998,21.7275
970,EST,2005,tertiary_education,16.58,9.527499999999998,21.7275
971,EST,2010,tertiary_education,18.87,9.527499999999998,21.7275
972,SWZ,1990,Deaths,2127.0,1333.5,4969.5
973,SWZ,1995,Deaths,2697.0,1333.5,4969.5
974,SWZ,2000,Deaths,3606.0,1333.5,4969.5
975,SWZ,2005,Deaths,3889.0,1333.5,4969.5
976,SWZ,2010,Deaths,2772.0,1333.5,4969.5
977,SWZ,1990,LifeExpectancy,63.1,32.35,70.35
978,SWZ,1995,LifeExpectancy,56.1,32.35,70.35
979,SWZ,2000,LifeExpectancy,47.3,32.35,70.35
980,SWZ,2005,LifeExpectancy,42.1,32.35,70.35
981,SWZ,2010,LifeExpectancy,46.6,32.35,70.35
982,SWZ,1990,GenderInequality,0.627,0.5269999999999999,0.687
983,SWZ,1995,GenderInequality,0.616,0.5269999999999999,0.687
984,SWZ,2000,GenderInequality,0.63,0.5269999999999999,0.687
985,SWZ,2005,GenderInequality,0.587,0.5269999999999999,0.687
986,SWZ,2010,GenderInequality,0.552,0.5269999999999999,0.687
987,SWZ,1990,GDP ,627770112.0,387101344.0,2041729440.0
988,SWZ,1995,GDP ,1076590848.0,387101344.0,2041729440.0
989,SWZ,2000,GDP ,1007586880.0,387101344.0,2041729440.0
990,SWZ,2005,GDP ,1421243904.0,387101344.0,2041729440.0
991,SWZ,2010,GDP ,2283102976.0,387101344.0,2041729440.0
992,SWZ,1990,Fertility,5.2502,2.4747000000000003,5.693899999999999
993,SWZ,1995,Fertility,4.4867,2.4747000000000003,5.693899999999999
994,SWZ,2000,Fertility,3.9957,2.4747000000000003,5.693899999999999
995,SWZ,2005,Fertility,3.6819,2.4747000000000003,5.693899999999999
996,SWZ,2010,Fertility,3.3561,2.4747000000000003,5.693899999999999
997,SWZ,1990,tertiary_education,1.62,-0.0800000000000003,2.6400000000000006
998,SWZ,1995,tertiary_education,1.35,-0.0800000000000003,2.6400000000000006
999,SWZ,2000,tertiary_education,0.94,-0.0800000000000003,2.6400000000000006
1000,SWZ,2005,tertiary_education,0.02,-0.0800000000000003,2.6400000000000006
1001,SWZ,2010,tertiary_education,1.64,-0.0800000000000003,2.6400000000000006
1002,FJI,1990,Deaths,618.0,355.0,603.0
1003,FJI,1995,Deaths,510.0,355.0,603.0
1004,FJI,2000,Deaths,449.0,355.0,603.0
1005,FJI,2005,Deaths,445.0,355.0,603.0
1006,FJI,2010,Deaths,448.0,355.0,603.0
1007,FJI,1990,LifeExpectancy,65.5,65.85,67.04999999999998
1008,FJI,1995,LifeExpectancy,66.3,65.85,67.04999999999998
1009,FJI,2000,LifeExpectancy,66.3,65.85,67.04999999999998
1010,FJI,2005,LifeExpectancy,66.6,65.85,67.04999999999998
1011,FJI,2010,LifeExpectancy,67.3,65.85,67.04999999999998
1012,FJI,1990,GenderInequality,0.526,0.2875,0.6195
1013,FJI,1995,GenderInequality,0.495,0.2875,0.6195
1014,FJI,2000,GenderInequality,0.412,0.2875,0.6195
1015,FJI,2005,GenderInequality,0.435,0.2875,0.6195
1016,FJI,2010,GenderInequality,0.401,0.2875,0.6195
1017,FJI,1990,GDP ,752981568.0,302161600.0,2464611520.0
1018,FJI,1995,GDP ,1248546304.0,302161600.0,2464611520.0
1019,FJI,2000,GDP ,1113080320.0,302161600.0,2464611520.0
1020,FJI,2005,GDP ,1653692800.0,302161600.0,2464611520.0
1021,FJI,2010,GDP ,2032471424.0,302161600.0,2464611520.0
1022,FJI,1990,Fertility,3.4143,2.3111500000000005,3.84115
1023,FJI,1995,Fertility,3.2674,2.3111500000000005,3.84115
1024,FJI,2000,Fertility,3.0264,2.3111500000000005,3.84115
1025,FJI,2005,Fertility,2.8849,2.3111500000000005,3.84115
1026,FJI,2010,Fertility,2.7465,2.3111500000000005,3.84115
1027,FJI,1990,tertiary_education,3.65,2.4950000000000006,8.695
1028,FJI,1995,tertiary_education,4.82,2.4950000000000006,8.695
1029,FJI,2000,tertiary_education,5.75,2.4950000000000006,8.695
1030,FJI,2005,tertiary_education,6.37,2.4950000000000006,8.695
1031,FJI,2010,tertiary_education,7.03,2.4950000000000006,8.695
1032,FIN,1990,Deaths,427.0,52.0,492.0
1033,FIN,1995,Deaths,327.0,52.0,492.0
1034,FIN,2000,Deaths,249.0,52.0,492.0
1035,FIN,2005,Deaths,217.0,52.0,492.0
1036,FIN,2010,Deaths,180.0,52.0,492.0
1037,FIN,1990,LifeExpectancy,75.0,72.99999999999999,82.60000000000001
1038,FIN,1995,LifeExpectancy,76.6,72.99999999999999,82.60000000000001
1039,FIN,2000,LifeExpectancy,77.7,72.99999999999999,82.60000000000001
1040,FIN,2005,LifeExpectancy,79.0,72.99999999999999,82.60000000000001
1041,FIN,2010,LifeExpectancy,80.0,72.99999999999999,82.60000000000001
1042,FIN,1990,GenderInequality,0.108,0.0695,0.10549999999999998
1043,FIN,1995,GenderInequality,0.092,0.0695,0.10549999999999998
1044,FIN,2000,GenderInequality,0.084,0.0695,0.10549999999999998
1045,FIN,2005,GenderInequality,0.083,0.0695,0.10549999999999998
1046,FIN,2010,GenderInequality,0.07,0.0695,0.10549999999999998
1047,FIN,1990,GDP ,79699484672.0,38773919744.0,156638679040.0
1048,FIN,1995,GDP ,85037834240.0,38773919744.0,156638679040.0
1049,FIN,2000,GDP ,82973204480.0,38773919744.0,156638679040.0
1050,FIN,2005,GDP ,112439394304.0,38773919744.0,156638679040.0
1051,FIN,2010,GDP ,160380387328.0,38773919744.0,156638679040.0
1052,FIN,1990,Fertility,1.7785,1.7363499999999998,1.84875
1053,FIN,1995,Fertility,1.8066,1.7363499999999998,1.84875
1054,FIN,2000,Fertility,1.7281,1.7363499999999998,1.84875
1055,FIN,2005,Fertility,1.7976,1.7363499999999998,1.84875
1056,FIN,2010,Fertility,1.8638,1.7363499999999998,1.84875
1057,FIN,1990,tertiary_education,5.67,6.175000000000002,15.014999999999997
1058,FIN,1995,tertiary_education,9.49,6.175000000000002,15.014999999999997
1059,FIN,2000,tertiary_education,10.88,6.175000000000002,15.014999999999997
1060,FIN,2005,tertiary_education,11.7,6.175000000000002,15.014999999999997
1061,FIN,2010,tertiary_education,12.35,6.175000000000002,15.014999999999997
1062,FRA,1990,Deaths,6770.0,1873.5,6485.5
1063,FRA,1995,Deaths,4756.0,1873.5,6485.5
1064,FRA,2000,Deaths,4039.0,1873.5,6485.5
1065,FRA,2005,Deaths,3603.0,1873.5,6485.5
1066,FRA,2010,Deaths,3352.0,1873.5,6485.5
1067,FRA,1990,LifeExpectancy,76.8,74.30000000000001,83.89999999999998
1068,FRA,1995,LifeExpectancy,77.9,74.30000000000001,83.89999999999998
1069,FRA,2000,LifeExpectancy,79.0,74.30000000000001,83.89999999999998
1070,FRA,2005,LifeExpectancy,80.3,74.30000000000001,83.89999999999998
1071,FRA,2010,LifeExpectancy,81.4,74.30000000000001,83.89999999999998
1072,FRA,1990,GenderInequality,0.229,0.09699999999999999,0.257
1073,FRA,1995,GenderInequality,0.197,0.09699999999999999,0.257
1074,FRA,2000,GenderInequality,0.195,0.09699999999999999,0.257
1075,FRA,2005,GenderInequality,0.157,0.09699999999999999,0.257
1076,FRA,2010,GenderInequality,0.129,0.09699999999999999,0.257
1077,FRA,1990,GDP ,718219902976.0,443080048640.0,1673382133760.0
1078,FRA,1995,GDP ,1020137177088.0,443080048640.0,1673382133760.0
1079,FRA,2000,GDP ,904443330560.0,443080048640.0,1673382133760.0
1080,FRA,2005,GDP ,1212018851840.0,443080048640.0,1673382133760.0
1081,FRA,2010,GDP ,1713079320576.0,443080048640.0,1673382133760.0
1082,FRA,1990,Fertility,1.7817,1.5804000000000002,2.1171999999999995
1083,FRA,1995,Fertility,1.7085,1.5804000000000002,2.1171999999999995
1084,FRA,2000,Fertility,1.8762,1.5804000000000002,2.1171999999999995
1085,FRA,2005,Fertility,1.9159,1.5804000000000002,2.1171999999999995
1086,FRA,2010,Fertility,2.0176,1.5804000000000002,2.1171999999999995
1087,FRA,1990,tertiary_education,5.81,4.934999999999999,10.975000000000001
1088,FRA,1995,tertiary_education,7.2,4.934999999999999,10.975000000000001
1089,FRA,2000,tertiary_education,8.44,4.934999999999999,10.975000000000001
1090,FRA,2005,tertiary_education,8.71,4.934999999999999,10.975000000000001
1091,FRA,2010,tertiary_education,10.6,4.934999999999999,10.975000000000001
1092,GAB,1990,Deaths,3176.0,3022.5,3466.5
1093,GAB,1995,Deaths,3300.0,3022.5,3466.5
1094,GAB,2000,Deaths,3317.0,3022.5,3466.5
1095,GAB,2005,Deaths,3232.0,3022.5,3466.5
1096,GAB,2010,Deaths,3189.0,3022.5,3466.5
1097,GAB,1990,LifeExpectancy,60.3,58.75000000000001,63.949999999999996
1098,GAB,1995,LifeExpectancy,60.7,58.75000000000001,63.949999999999996
1099,GAB,2000,LifeExpectancy,61.1,58.75000000000001,63.949999999999996
1100,GAB,2005,LifeExpectancy,62.0,58.75000000000001,63.949999999999996
1101,GAB,2010,LifeExpectancy,63.9,58.75000000000001,63.949999999999996
1102,GAB,1990,GenderInequality,0.643,0.5539999999999999,0.6900000000000001
1103,GAB,1995,GenderInequality,0.639,0.5539999999999999,0.6900000000000001
1104,GAB,2000,GenderInequality,0.625,0.5539999999999999,0.6900000000000001
1105,GAB,2005,GenderInequality,0.605,0.5539999999999999,0.6900000000000001
1106,GAB,2010,GenderInequality,0.576,0.5539999999999999,0.6900000000000001
1107,GAB,1990,GDP ,3352195072.0,570221568.0,7981655040.0
1108,GAB,1995,GDP ,3142262016.0,570221568.0,7981655040.0
1109,GAB,2000,GDP ,3349509120.0,570221568.0,7981655040.0
1110,GAB,2005,GDP ,5202367488.0,570221568.0,7981655040.0
1111,GAB,2010,GDP ,9292574720.0,570221568.0,7981655040.0
1112,GAB,1990,Fertility,5.4587,3.1978,5.896199999999999
1113,GAB,1995,Fertility,4.8843,3.1978,5.896199999999999
1114,GAB,2000,Fertility,4.4692,3.1978,5.896199999999999
1115,GAB,2005,Fertility,4.2097,3.1978,5.896199999999999
1116,GAB,2010,Fertility,4.1532,3.1978,5.896199999999999
1117,GAB,1990,tertiary_education,4.1,4.054999999999998,6.735000000000001
1118,GAB,1995,tertiary_education,5.06,4.054999999999998,6.735000000000001
1119,GAB,2000,tertiary_education,5.54,4.054999999999998,6.735000000000001
1120,GAB,2005,tertiary_education,5.73,4.054999999999998,6.735000000000001
1121,GAB,2010,tertiary_education,6.3,4.054999999999998,6.735000000000001
1122,GMB,1990,Deaths,6831.0,3944.5,8348.5
1123,GMB,1995,Deaths,6697.0,3944.5,8348.5
1124,GMB,2000,Deaths,6125.0,3944.5,8348.5
1125,GMB,2005,Deaths,5596.0,3944.5,8348.5
1126,GMB,2010,Deaths,5177.0,3944.5,8348.5
1127,GMB,1990,LifeExpectancy,51.3,51.150000000000006,62.75
1128,GMB,1995,LifeExpectancy,55.5,51.150000000000006,62.75
1129,GMB,2000,LifeExpectancy,56.9,51.150000000000006,62.75
1130,GMB,2005,LifeExpectancy,58.4,51.150000000000006,62.75
1131,GMB,2010,LifeExpectancy,60.7,51.150000000000006,62.75
1132,GMB,1990,GenderInequality,0.777,0.49250000000000005,0.9365
1133,GMB,1995,GenderInequality,0.77,0.49250000000000005,0.9365
1134,GMB,2000,GenderInequality,0.753,0.49250000000000005,0.9365
1135,GMB,2005,GenderInequality,0.653,0.49250000000000005,0.9365
1136,GMB,2010,GenderInequality,0.659,0.49250000000000005,0.9365
1137,GMB,1990,GDP ,178574048.0,82057536.0,778690368.0
1138,GMB,1995,GDP ,498061152.0,82057536.0,778690368.0
1139,GMB,2000,GDP ,517453056.0,82057536.0,778690368.0
1140,GMB,2005,GDP ,343294848.0,82057536.0,778690368.0
1141,GMB,2010,GDP ,616392064.0,82057536.0,778690368.0
1142,GMB,1990,Fertility,6.2178,5.2856000000000005,6.441599999999999
1143,GMB,1995,Fertility,6.0081,5.2856000000000005,6.441599999999999
1144,GMB,2000,Fertility,5.8013,5.2856000000000005,6.441599999999999
1145,GMB,2005,Fertility,5.7191,5.2856000000000005,6.441599999999999
1146,GMB,2010,Fertility,5.6686,5.2856000000000005,6.441599999999999
1147,GMB,1990,tertiary_education,0.77,0.76,1.16
1148,GMB,1995,tertiary_education,1.01,0.76,1.16
1149,GMB,2000,tertiary_education,1.02,0.76,1.16
1150,GMB,2005,tertiary_education,0.94,0.76,1.16
1151,GMB,2010,tertiary_education,0.91,0.76,1.16
1152,DEU,1995,Deaths,5103.0,1504.25,6002.25
1153,DEU,2000,Deaths,4053.0,1504.25,6002.25
1154,DEU,2005,Deaths,3314.0,1504.25,6002.25
1155,DEU,2010,Deaths,2822.0,1504.25,6002.25
1156,DEU,1995,LifeExpectancy,76.6,75.06249999999999,82.16250000000001
1157,DEU,2000,LifeExpectancy,78.1,75.06249999999999,82.16250000000001
1158,DEU,2005,LifeExpectancy,79.3,75.06249999999999,82.16250000000001
1159,DEU,2010,LifeExpectancy,80.1,75.06249999999999,82.16250000000001
1160,DEU,1995,GenderInequality,0.14,0.06037499999999998,0.17937500000000003
1161,DEU,2000,GenderInequality,0.133,0.06037499999999998,0.17937500000000003
1162,DEU,2005,GenderInequality,0.108,0.06037499999999998,0.17937500000000003
1163,DEU,2010,GenderInequality,0.096,0.06037499999999998,0.17937500000000003
1164,DEU,1995,GDP ,1642226778112.0,1079452598272.0,2207641993216.0
1165,DEU,2000,GDP ,1288784969728.0,1079452598272.0,2207641993216.0
1166,DEU,2005,GDP ,1573769838592.0,1079452598272.0,2207641993216.0
1167,DEU,2010,GDP ,2211603546112.0,1079452598272.0,2207641993216.0
1168,DEU,1995,Fertility,1.2495,1.2204000000000004,1.4805999999999997
1169,DEU,2000,Fertility,1.38,1.2204000000000004,1.4805999999999997
1170,DEU,2005,Fertility,1.3408,1.2204000000000004,1.4805999999999997
1171,DEU,2010,Fertility,1.3921,1.2204000000000004,1.4805999999999997
1172,DEU,1995,tertiary_education,9.32,8.296250000000002,13.34625
1173,DEU,2000,tertiary_education,10.48,8.296250000000002,13.34625
1174,DEU,2005,tertiary_education,10.89,8.296250000000002,13.34625
1175,DEU,2010,tertiary_education,13.14,8.296250000000002,13.34625
1176,GHA,1990,Deaths,72685.0,42120.0,88416.0
1177,GHA,1995,Deaths,71055.0,42120.0,88416.0
1178,GHA,2000,Deaths,66852.0,42120.0,88416.0
1179,GHA,2005,Deaths,59481.0,42120.0,88416.0
1180,GHA,2010,Deaths,53884.0,42120.0,88416.0
1181,GHA,1990,LifeExpectancy,55.6,51.80000000000001,64.6
1182,GHA,1995,LifeExpectancy,56.6,51.80000000000001,64.6
1183,GHA,2000,LifeExpectancy,58.2,51.80000000000001,64.6
1184,GHA,2005,LifeExpectancy,59.8,51.80000000000001,64.6
1185,GHA,2010,LifeExpectancy,61.2,51.80000000000001,64.6
1186,GHA,1990,GenderInequality,0.646,0.4949999999999999,0.7030000000000001
1187,GHA,1995,GenderInequality,0.625,0.4949999999999999,0.7030000000000001
1188,GHA,2000,GenderInequality,0.604,0.4949999999999999,0.7030000000000001
1189,GHA,2005,GenderInequality,0.573,0.4949999999999999,0.7030000000000001
1190,GHA,2010,GenderInequality,0.573,0.4949999999999999,0.7030000000000001
1191,GHA,1990,GDP ,3316647936.0,-561945600.0,9780970496.0
1192,GHA,1995,GDP ,4096750848.0,-561945600.0,9780970496.0
1193,GHA,2000,GDP ,3293435392.0,-561945600.0,9780970496.0
1194,GHA,2005,GDP ,5902376960.0,-561945600.0,9780970496.0
1195,GHA,2010,GDP ,20822837248.0,-561945600.0,9780970496.0
1196,GHA,1990,Fertility,5.7119,3.7445000000000004,5.8605
1197,GHA,1995,Fertility,5.067,3.7445000000000004,5.8605
1198,GHA,2000,Fertility,4.8545,3.7445000000000004,5.8605
1199,GHA,2005,Fertility,4.538,3.7445000000000004,5.8605
1200,GHA,2010,Fertility,4.2064,3.7445000000000004,5.8605
1201,GHA,1990,tertiary_education,1.14,0.9849999999999999,2.065
1202,GHA,1995,tertiary_education,1.39,0.9849999999999999,2.065
1203,GHA,2000,tertiary_education,1.84,0.9849999999999999,2.065
1204,GHA,2005,tertiary_education,1.66,0.9849999999999999,2.065
1205,GHA,2010,tertiary_education,1.44,0.9849999999999999,2.065
1206,GRC,1990,Deaths,1127.0,-89.5,1498.5
1207,GRC,1995,Deaths,903.0,-89.5,1498.5
1208,GRC,2000,Deaths,685.0,-89.5,1498.5
1209,GRC,2005,Deaths,506.0,-89.5,1498.5
1210,GRC,2010,Deaths,422.0,-89.5,1498.5
1211,GRC,1990,LifeExpectancy,77.3,75.1,82.29999999999998
1212,GRC,1995,LifeExpectancy,77.8,75.1,82.29999999999998
1213,GRC,2000,LifeExpectancy,78.4,75.1,82.29999999999998
1214,GRC,2005,LifeExpectancy,79.6,75.1,82.29999999999998
1215,GRC,2010,LifeExpectancy,80.5,75.1,82.29999999999998
1216,GRC,1990,GenderInequality,0.299,0.05199999999999996,0.388
1217,GRC,1995,GenderInequality,0.262,0.05199999999999996,0.388
1218,GRC,2000,GenderInequality,0.205,0.05199999999999996,0.388
1219,GRC,2005,GenderInequality,0.178,0.05199999999999996,0.388
1220,GRC,2010,GenderInequality,0.152,0.05199999999999996,0.388
1221,GRC,1990,GDP ,55130009600.0,10603499520.0,211686133760.0
